0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 -4.961309141e-17 -1.134075472e-17 1.000000000e+00 -1.913616834e-17
3.906000000e-02 1.953000000e-05 1.224028803e-01 1.477768630e-02 1.336043251e-03 2.136141535e-04 1.886820315e-04 1.000093830e+00 1.156210027e-04
7.812000000e-02 3.906000000e-05 2.429649427e-01 7.366372159e-02 1.815687288e-03 3.532145144e-04 2.962817824e-04 1.000147047e+00 2.495496568e-04
1.171800000e-01 5.859000000e-05 3.598730533e-01 1.780299087e-01 2.161698915e-03 4.513631390e-04 3.687390594e-04 1.000182239e+00 4.718536689e-04
1.562400000e-01 7.812000000e-05 4.713690302e-01 3.262744474e-01 2.639565413e-03 5.355836946e-04 4.290582157e-04 1.000210934e+00 7.799433738e-04
1.953000000e-01 9.765000000e-05 5.757760845e-01 5.161503612e-01 3.374118151e-03 6.380933990e-04 5.023456440e-04 1.000245728e+00 1.168670406e-03
2.343600000e-01 1.171800000e-04 6.715240376e-01 7.447960527e-01 4.304453402e-03 7.843205954e-04 6.075648684e-04 1.000296174e+00 1.626664892e-03
2.734200000e-01 1.367100000e-04 7.571729353e-01 1.008770330e+00 5.390021692e-03 9.929191259e-04 7.583377990e-04 1.000369181e+00 2.137015231e-03
3.124800000e-01 1.562400000e-04 8.314347032e-01 1.304101898e+00 6.598932513e-03 1.276352424e-03 9.637628335e-04 1.000469414e+00 2.678174750e-03
3.515400000e-01 1.757700000e-04 8.931925178e-01 1.626348060e+00 7.897657995e-03 1.640240633e-03 1.227936465e-03 1.000599043e+00 3.226277759e-03
3.906000000e-01 1.953000000e-04 9.415176030e-01 1.970661556e+00 9.244315820e-03 2.083467503e-03 1.550143027e-03 1.000757832e+00 3.756676446e-03
4.296600000e-01 2.148300000e-04 9.756831974e-01 2.331863347e+00 1.059850588e-02 2.597886008e-03 1.924578644e-03 1.000942993e+00 4.245253508e-03
4.687200000e-01 2.343600000e-04 9.951754844e-01 2.704520192e+00 1.192611428e-02 3.168743581e-03 2.340626743e-03 1.001149315e+00 4.670053098e-03
5.077800000e-01 2.538900000e-04 9.997013192e-01 3.083026402e+00 1.319671520e-02 3.775372878e-03 2.783316299e-03 1.001369392e+00 5.011827194e-03
5.468400000e-01 2.734200000e-04 9.891926378e-01 3.461688073e+00 1.437863902e-02 4.392494527e-03 3.234252402e-03 1.001594088e+00 5.254720747e-03
5.859000000e-01 2.929500000e-04 9.638074805e-01 3.834808712e+00 1.544381632e-02 4.991837870e-03 3.672772623e-03 1.001813109e+00 5.386944559e-03
6.249600000e-01 3.124800000e-04 9.239276146e-01 4.196774995e+00 1.636896226e-02 5.544092714e-03 4.077373907e-03 1.002015717e+00 5.401337054e-03
6.640200000e-01 3.320100000e-04 8.701527940e-01 4.542141155e+00 1.713253123e-02 6.020948826e-03 4.427177598e-03 1.002191462e+00 5.296174364e-03
7.030800000e-01 3.515400000e-04 8.032917385e-01 4.865711658e+00 1.771734458e-02 6.396892984e-03 4.703381299e-03 1.002330905e+00 5.075295157e-03
7.421400000e-01 3.710700000e-04 7.243499720e-01 5.162618529e+00 1.810983843e-02 6.651202647e-03 4.890601395e-03 1.002426290e+00 4.749152695e-03
7.812000000e-01 3.906000000e-04 6.345147005e-01 5.428395552e+00 1.830021498e-02 6.769206887e-03 4.978044866e-03 1.002472130e+00 4.334188670e-03
8.202600000e-01 4.101300000e-04 5.351369574e-01 5.659044579e+00 1.828259051e-02 6.743071935e-03 4.959824862e-03 1.002465364e+00 3.853411890e-03
8.593200000e-01 4.296600000e-04 4.277112852e-01 5.851096548e+00 1.805480803e-02 6.572548481e-03 4.835852825e-03 1.002405813e+00 3.334451403e-03
8.983800000e-01 4.491900000e-04 3.138532595e-01 6.001663108e+00 1.761804629e-02 6.264563792e-03 4.611271820e-03 1.002295900e+00 2.808537403e-03
9.374400000e-01 4.687200000e-04 1.952751922e-01 6.108479486e+00 1.697722045e-02 5.833287293e-03 4.296481936e-03 1.002140671e+00 2.309035068e-03
9.765000000e-01 4.882500000e-04 7.376037970e-02 6.169939994e+00 1.613928327e-02 5.298716733e-03 3.906307010e-03 1.001947398e+00 1.867132760e-03
1.015560000e+00 5.077800000e-04 -4.886371576e-02 6.154758768e+00 1.511500965e-02 4.685905040e-03 3.459121745e-03 1.001725148e+00 1.510815106e-03
1.054620000e+00 5.273100000e-04 -1.707529494e-01 6.123432470e+00 1.391727633e-02 4.024821387e-03 2.976969391e-03 1.001484847e+00 1.263106347e-03
1.093680000e+00 5.468400000e-04 -2.900742281e-01 6.046069325e+00 1.255990500e-02 3.345052485e-03 2.481070937e-03 1.001237060e+00 1.137454477e-03
1.132740000e+00 5.663700000e-04 -4.050330781e-01 5.923833933e+00 1.106550190e-02 2.680173682e-03 1.996204856e-03 1.000994169e+00 1.139575973e-03
1.171800000e+00 5.859000000e-04 -5.139006324e-01 5.758564911e+00 9.454654247e-03 2.061582469e-03 1.544993935e-03 1.000767523e+00 1.265888282e-03
1.210860000e+00 6.054300000e-04 -6.150396309e-01 5.552747971e+00 7.755292889e-03 1.518717474e-03 1.148760231e-03 1.000567864e+00 1.503782804e-03
1.249920000e+00 6.249600000e-04 -7.069290435e-01 5.309478486e+00 6.019823534e-03 1.077327231e-03 8.260905408e-04 1.000404601e+00 1.833708688e-03
1.288980000e+00 6.444900000e-04 -7.881869446e-01 5.032414852e+00 4.304994564e-03 7.580059897e-04 5.919018095e-04 1.000285332e+00 2.230306969e-03
1.328040000e+00 6.640200000e-04 -8.575912958e-01 4.725723502e+00 2.743807656e-03 5.750183301e-04 4.565655644e-04 1.000215392e+00 2.665273582e-03
1.367100000e+00 6.835500000e-04 -9.140983246e-01 4.394016368e+00 2.255638968e-03 5.352932608e-04 4.252076037e-04 1.000197495e+00 3.109271689e-03
1.406160000e+00 7.030800000e-04 -9.568582214e-01 4.042281437e+00 3.110946929e-03 6.378580317e-04 4.973144930e-04 1.000231524e+00 3.533991944e-03
1.445220000e+00 7.226100000e-04 -9.852279197e-01 3.675808165e+00 4.708909059e-03 8.735509530e-04 6.664580416e-04 1.000314383e+00 3.914272388e-03
1.484280000e+00 7.421400000e-04 -9.987807674e-01 3.300107743e+00 6.370510249e-03 1.225417679e-03 9.205881769e-04 1.000440142e+00 4.228772692e-03
1.523340000e+00 7.616700000e-04 -9.973129431e-01 2.920830468e+00 7.996528800e-03 1.669500358e-03 1.242523614e-03 1.000600273e+00 4.460958524e-03
1.562400000e+00 7.812000000e-04 -9.808465214e-01 2.543680813e+00 9.526880692e-03 2.176243600e-03 1.610932422e-03 1.000784147e+00 4.599227181e-03
1.601460000e+00 8.007300000e-04 -9.496291410e-01 2.174331614e+00 1.091823314e-02 2.712353539e-03 2.001645071e-03 1.000979689e+00 4.636857071e-03
1.640520000e+00 8.202600000e-04 -9.041302804e-01 1.818338720e+00 1.214364620e-02 3.246916484e-03 2.393190224e-03 1.001176146e+00 4.572287365e-03
1.679580000e+00 8.397900000e-04 -8.450341971e-01 1.481057339e+00 1.318307513e-02 3.737938476e-03 2.752660281e-03 1.001357031e+00 4.407158213e-03
1.718640000e+00 8.593200000e-04 -7.732296378e-01 1.167561438e+00 1.401798232e-02 4.158244246e-03 3.061079359e-03 1.001512796e+00 4.149477502e-03
1.757700000e+00 8.788500000e-04 -6.897964717e-01 8.825672267e-01 1.463514565e-02 4.481719005e-03 3.299132958e-03 1.001633706e+00 3.811620368e-03
1.796760000e+00 8.983800000e-04 -5.959894510e-01 6.303619913e-01 1.502646404e-02 4.692884334e-03 3.456406562e-03 1.001714451e+00 3.411394791e-03
1.835820000e+00 9.179100000e-04 -4.932193401e-01 4.147394870e-01 1.518745410e-02 4.771883900e-03 3.516059203e-03 1.001746505e+00 2.969298169e-03
1.874880000e+00 9.374400000e-04 -3.830316995e-01 2.389431932e-01 1.511790621e-02 4.718968188e-03 3.479166319e-03 1.001730271e+00 2.511932030e-03
1.913940000e+00 9.569700000e-04 -2.670836422e-01 1.056167308e-01 1.482078979e-02 4.538574597e-03 3.349018723e-03 1.001667264e+00 2.066960200e-03
1.953000000e+00 9.765000000e-04 -1.471189118e-01 1.676524865e-02 1.430303736e-02 4.246608918e-03 3.138213687e-03 1.001563644e+00 1.664002405e-03
1.992060000e+00 9.960300000e-04 -2.494165897e-02 -2.627584205e-02 1.357407662e-02 3.854123044e-03 2.852903184e-03 1.001422378e+00 1.328152621e-03
2.031120000e+00 1.015560000e-03 9.761069171e-02 -2.285934234e-02 1.264725446e-02 3.389439642e-03 2.514652988e-03 1.001254140e+00 1.084338432e-03
2.070180000e+00 1.035090000e-03 2.186950744e-01 2.696215010e-02 1.153797017e-02 2.879921947e-03 2.143504983e-03 1.001068892e+00 9.484952466e-04
2.109240000e+00 1.054620000e-03 3.364905001e-01 1.224391086e-01 1.026647723e-02 2.356776125e-03 1.762330528e-03 1.000878040e+00 9.306102219e-04
2.148300000e+00 1.074150000e-03 4.492254425e-01 2.621347700e-01 8.853568840e-03 1.850970613e-03 1.393494856e-03 1.000692781e+00 1.032017144e-03
2.187360000e+00 1.093680000e-03 5.552044799e-01 4.439474218e-01 7.329404020e-03 1.393161944e-03 1.059317573e-03 1.000524328e+00 1.245712589e-03
2.226420000e+00 1.113210000e-03 6.528337926e-01 6.651422309e-01 5.742639379e-03 1.011080660e-03 7.798933952e-04 1.000382822e+00 1.556743440e-03
2.265480000e+00 1.132740000e-03 7.406451326e-01 9.223922925e-01 4.152378400e-03 7.284082065e-04 5.724268090e-04 1.000276985e+00 1.943948996e-03
2.304540000e+00 1.152270000e-03 8.173179046e-01 1.211828751e+00 2.691290465e-03 5.632223047e-04 4.500649391e-04 1.000213530e+00 2.381787828e-03
2.343600000e+00 1.171800000e-03 8.816990260e-01 1.529098704e+00 2.247309978e-03 5.268958417e-04 4.211518585e-04 1.000196775e+00 2.842517354e-03
2.382660000e+00 1.191330000e-03 9.328202686e-01 1.869430868e+00 3.048618787e-03 6.232134669e-04 4.885996001e-04 1.000228318e+00 3.298156741e-03
2.421720000e+00 1.210860000e-03 9.699128198e-01 2.227707125e+00 4.601295809e-03 8.479677647e-04 6.495907174e-04 1.000306876e+00 3.722318465e-03
2.460780000e+00 1.230390000e-03 9.924188442e-01 2.598539430e+00 6.239959957e-03 1.188905207e-03 8.954649435e-04 1.000428227e+00 4.092013364e-03
2.499840000e+00 1.249920000e-03 9.999998737e-01 2.976350548e+00 7.864435559e-03 1.626311581e-03 1.212134490e-03 1.000585406e+00 4.388012611e-03
2.538900000e+00 1.269450000e-03 9.925418970e-01 3.355458096e+00 9.413770316e-03 2.138106546e-03 1.584827021e-03 1.000771079e+00 4.596064570e-03
2.577960000e+00 1.288980000e-03 9.701570747e-01 3.730159918e+00 1.084292628e-02 2.685525873e-03 1.983260676e-03 1.000970135e+00 4.705676979e-03
2.617020000e+00 1.308510000e-03 9.331820525e-01 4.094819765e+00 1.212210751e-02 3.239060824e-03 2.387035794e-03 1.001172375e+00 4.711786203e-03
2.656080000e+00 1.328040000e-03 8.821728978e-01 4.443952077e+00 1.322908714e-02 3.764713645e-03 2.771247775e-03 1.001365326e+00 4.613834449e-03
2.695140000e+00 1.347570000e-03 8.178967378e-01 4.772304829e+00 1.414305950e-02 4.230312906e-03 3.112293068e-03 1.001537143e+00 4.415719443e-03
2.734200000e+00 1.367100000e-03 7.413202222e-01 5.074938163e+00 1.484868779e-02 4.611581690e-03 3.393260878e-03 1.001679303e+00 4.127406635e-03
2.773260000e+00 1.386630000e-03 6.535949858e-01 5.347299592e+00 1.533531227e-02 4.878018768e-03 3.589523362e-03 1.001779415e+00 3.761669938e-03
2.812320000e+00 1.406160000e-03 5.560403292e-01 5.585291718e+00 1.559665998e-02 5.018285004e-03 3.693643688e-03 1.001833650e+00 3.338635381e-03
2.851380000e+00 1.425690000e-03 4.501233775e-01 5.785334922e+00 1.562966656e-02 5.024669954e-03 3.699870809e-03 1.001839013e+00 2.882027722e-03
2.890440000e+00 1.445220000e-03 3.374370168e-01 5.944420052e+00 1.543541743e-02 4.901822338e-03 3.612576387e-03 1.001797552e+00 2.420074430e-03
2.929500000e+00 1.464750000e-03 2.196759381e-01 6.060155064e+00 1.501859291e-02 4.650042936e-03 3.429865909e-03 1.001708192e+00 1.980072928e-03
2.968560000e+00 1.484280000e-03 9.861115119e-02 6.130799494e+00 1.438704691e-02 4.289113659e-03 3.167346891e-03 1.001578601e+00 1.591630873e-03
3.007620000e+00 1.503810000e-03 -2.393664963e-02 6.106306720e+00 1.355147115e-02 3.840364118e-03 2.840690799e-03 1.001416502e+00 1.280614155e-03
3.046680000e+00 1.523340000e-03 -1.461244670e-01 6.084279188e+00 1.252633739e-02 3.331119840e-03 2.469844059e-03 1.001231776e+00 1.069432895e-03
3.085740000e+00 1.542870000e-03 -2.661147173e-01 6.016063137e+00 1.132759203e-02 2.793323770e-03 2.078959010e-03 1.001036448e+00 9.720884580e-04
3.124800000e+00 1.562400000e-03 -3.821028662e-01 5.902685409e+00 9.976126296e-03 2.251327131e-03 1.683818785e-03 1.000838402e+00 9.945370236e-04
3.163860000e+00 1.581930000e-03 -4.923445671e-01 5.745851918e+00 8.495437710e-03 1.740455816e-03 1.311202685e-03 1.000651055e+00 1.135196447e-03
3.202920000e+00 1.601460000e-03 -5.951818941e-01 5.547921854e+00 6.920723378e-03 1.290375275e-03 9.825624292e-04 1.000485202e+00 1.383931996e-03
3.241980000e+00 1.620990000e-03 -6.890682757e-01 5.311872249e+00 5.301377691e-03 9.274732594e-04 7.170458380e-04 1.000350524e+00 1.722983246e-03
3.281040000e+00 1.640520000e-03 -7.725917541e-01 5.041253283e+00 3.708916762e-03 6.733988712e-04 5.303432984e-04 1.000254995e+00 2.129134940e-03
3.320100000e+00 1.660050000e-03 -8.444962188e-01 4.740134775e+00 2.390965329e-03 5.437454437e-04 4.338336988e-04 1.000204449e+00 2.575420887e-03
3.359160000e+00 1.679580000e-03 -9.037002981e-01 4.413045122e+00 2.323731441e-03 5.469914431e-04 4.337805643e-04 1.000202163e+00 3.033700939e-03
3.398220000e+00 1.699110000e-03 -9.493136213e-01 4.064903105e+00 3.505740127e-03 6.837967183e-04 5.308509233e-04 1.000248608e+00 3.476307813e-03
3.437280000e+00 1.718640000e-03 -9.806502094e-01 3.700944326e+00 5.109029544e-03 9.467317762e-04 7.198818203e-04 1.000341324e+00 3.878079446e-03
3.476340000e+00 1.738170000e-03 -9.972387911e-01 3.326642394e+00 6.752964532e-03 1.320490913e-03 9.900049350e-04 1.000474972e+00 4.217161494e-03
3.515400000e+00 1.757700000e-03 -9.988298906e-01 2.947626661e+00 8.361318708e-03 1.782657816e-03 1.325150257e-03 1.000641588e+00 4.476261979e-03
3.554460000e+00 1.777230000e-03 -9.853995793e-01 2.569597708e+00 9.874304084e-03 2.305020241e-03 1.704956174e-03 1.000831033e+00 4.642712398e-03
3.593520000e+00 1.796760000e-03 -9.571498358e-01 2.198241591e+00 1.125413547e-02 2.855361650e-03 2.106034729e-03 1.001031629e+00 4.708537106e-03
3.632580000e+00 1.816290000e-03 -9.145055083e-01 1.839144323e+00 1.247461201e-02 3.403569717e-03 2.507505179e-03 1.001232925e+00 4.670840999e-03
3.671640000e+00 1.835820000e-03 -8.581079250e-01 1.497707916e+00 1.351390385e-02 3.908070074e-03 2.876737941e-03 1.001418581e+00 4.530017055e-03
3.710700000e+00 1.855350000e-03 -7.888052498e-01 1.179068685e+00 1.435312182e-02 4.341781702e-03 3.194860156e-03 1.001579107e+00 4.292640009e-03
3.749760000e+00 1.874880000e-03 -7.076397261e-01 8.880203096e-01 1.497921892e-02 4.678418902e-03 3.442414170e-03 1.001704701e+00 3.970030729e-03
3.788820000e+00 1.894410000e-03 -6.158320028e-01 6.289410372e-01 1.538263287e-02 4.902015515e-03 3.608653453e-03 1.001789892e+00 3.579026695e-03
3.827880000e+00 1.913940000e-03 -5.147627772e-01 4.057280672e-01 1.555865892e-02 4.991925882e-03 3.676106111e-03 1.001825840e+00 3.139531862e-03
3.866940000e+00 1.933470000e-03 -4.059520299e-01 2.217389704e-01 1.550600875e-02 4.947812430e-03 3.645514353e-03 1.001812786e+00 2.677537878e-03
3.906000000e+00 1.953000000e-03 -2.910361668e-01 7.974106186e-02 1.522722306e-02 4.773243660e-03 3.519398156e-03 1.001751854e+00 2.221367291e-03
3.945060000e+00 1.972530000e-03 -1.717434085e-01 -1.813089969e-02 1.472797323e-02 4.483379096e-03 3.310082899e-03 1.001649070e+00 1.800190787e-03
3.984120000e+00 1.992060000e-03 -4.986779966e-02 -7.040478098e-02 1.401778382e-02 4.088387523e-03 3.022737515e-03 1.001506898e+00 1.441205352e-03
4.023180000e+00 2.011590000e-03 7.275777142e-02 -6.451409868e-02 1.310852163e-02 3.615927244e-03 2.678668411e-03 1.001335882e+00 1.169782945e-03
4.062240000e+00 2.031120000e-03 1.942891378e-01 -2.393374713e-02 1.201483960e-02 3.093783216e-03 2.298323412e-03 1.001146174e+00 1.004016729e-03
4.101300000e+00 2.050650000e-03 3.128985883e-01 6.250739909e-02 1.075638373e-02 2.551991565e-03 1.903395648e-03 1.000948584e+00 9.556117339e-04
4.140360000e+00 2.070180000e-03 4.268023543e-01 1.935080648e-01 9.353463938e-03 2.022516484e-03 1.517338670e-03 1.000754843e+00 1.027609857e-03
4.179420000e+00 2.089710000e-03 5.342874364e-01 3.670975476e-01 7.831852115e-03 1.536081940e-03 1.162369878e-03 1.000576107e+00 1.214636364e-03
4.218480000e+00 2.109240000e-03 6.337373654e-01 5.806646707e-01 6.237073678e-03 1.121315283e-03 8.592506131e-04 1.000422841e+00 1.503410024e-03
4.257540000e+00 2.128770000e-03 7.236565130e-01 8.309972583e-01 4.620671846e-03 8.028234262e-04 6.258193091e-04 1.000304082e+00 1.873661487e-03
4.296600000e+00 2.148300000e-03 8.026925845e-01 1.114330399e+00 3.078226792e-03 6.000071076e-04 4.761855770e-04 1.000227020e+00 2.300420628e-03
4.335660000e+00 2.167830000e-03 8.696569558e-01 1.426403121e+00 2.245753560e-03 5.257035095e-04 4.197360117e-04 1.000196495e+00 2.756171012e-03
4.374720000e+00 2.187360000e-03 9.235425492e-01 1.762522276e+00 2.686603747e-03 5.853021329e-04 4.605288972e-04 1.000214681e+00 3.212659635e-03
