0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 -4.718447855e-17 -8.738669510e-18 1.000000000e+00 -1.922290452e-17
3.906000000e-02 2.929500000e-06 9.415176030e-01 1.349455951e-01 7.189426187e-04 4.422650620e-05 4.308421513e-05 1.000018538e+00 6.073445857e-04
7.812000000e-02 5.859000000e-06 6.345147005e-01 4.821398162e-01 2.538414931e-03 2.385364898e-04 2.258768533e-04 1.000073560e+00 7.962597771e-03
1.171800000e-01 8.788500000e-06 -5.139006324e-01 3.607707815e-01 3.407418185e-03 3.803800968e-04 3.446480054e-04 1.000122352e+00 1.011543533e-02
1.562400000e-01 1.171800000e-05 -9.808465214e-01 9.499766374e-02 2.274579241e-03 2.200943365e-04 1.934998139e-04 1.000091445e+00 1.085104322e-03
1.953000000e-01 1.464750000e-05 -1.471189118e-01 -2.059432521e-01 1.207512421e-03 1.703183660e-04 1.662417254e-04 1.000074959e+00 1.651028046e-03
2.343600000e-01 1.757700000e-05 8.816990260e-01 -1.433535693e-01 1.337351056e-03 1.963526433e-04 1.799240226e-04 1.000086953e+00 6.161181395e-04
2.734200000e-01 2.050650000e-05 7.413202222e-01 1.994146745e-01 2.573146449e-03 3.347555370e-04 2.845725246e-04 1.000129095e+00 2.690591228e-03
3.124800000e-01 2.343600000e-05 -3.821028662e-01 3.133933346e-02 3.549310572e-03 4.969426107e-04 4.188737729e-04 1.000178221e+00 6.347476140e-03
3.515400000e-01 2.636550000e-05 -9.988298906e-01 -1.984195796e-01 2.651962251e-03 3.590423642e-04 3.012010416e-04 1.000147649e+00 6.254454728e-04
3.906000000e-01 2.929500000e-05 -2.910361668e-01 -5.214978420e-01 1.633868906e-03 2.951161257e-04 2.747974896e-04 1.000124223e+00 2.672746266e-03
4.296600000e-01 3.222450000e-05 8.026925845e-01 -5.095852451e-01 1.670613109e-03 3.121435016e-04 2.809540157e-04 1.000131120e+00 1.906592633e-03
4.687200000e-01 3.515400000e-05 8.319928556e-01 -1.786158756e-01 2.514618397e-03 4.087793827e-04 3.360244401e-04 1.000162205e+00 1.209964518e-03
5.077800000e-01 3.808350000e-05 -2.419896344e-01 -3.895913456e-01 3.580450474e-03 5.828326346e-04 4.771962330e-04 1.000212289e+00 5.370264058e-03
5.468400000e-01 4.101300000e-05 -9.950763496e-01 -5.785031938e-01 2.905523836e-03 4.678222802e-04 3.818346949e-04 1.000187228e+00 7.887090003e-04
