 8.056e-02  4.028e-05 5.734105806e-01 1.853397076e-01 9.389837781e-03 1.309510143e-03 9.352588963e-04 1.000448296e+00 4.096707481e-03
 8.334e-02  4.167e-05 4.998186091e-01 1.913583560e-01 9.723035584e-03 1.415159739e-03 1.015581966e-03 1.000488868e+00 4.026900960e-03
 8.612e-02  4.306e-05 4.224221080e-01 1.968400659e-01 1.003387025e-02 1.516565203e-03 1.093431803e-03 1.000528617e+00 3.872617096e-03
 8.890e-02  4.445e-05 3.418102054e-01 2.017418907e-01 1.031991490e-02 1.612199460e-03 1.167779130e-03 1.000566995e+00 3.640112695e-03
 9.167e-02  4.584e-05 2.585965049e-01 2.060253839e-01 1.057895387e-02 1.700557316e-03 1.237606202e-03 1.000603439e+00 3.340129578e-03
 9.445e-02  4.723e-05 1.734144141e-01 2.096568898e-01 1.080902877e-02 1.780201334e-03 1.301941919e-03 1.000637389e+00 2.987694756e-03
 9.723e-02  4.862e-05 8.691232386e-02 2.126077871e-01 1.100831967e-02 1.849808160e-03 1.359895392e-03 1.000668304e+00 2.601771017e-03
 1.000e-01  5.000e-05 -2.513274096e-04 2.103608584e-01 1.117530537e-02 1.908202668e-03 1.410680920e-03 1.000695678e+00 2.204773278e-03
 1.028e-01  5.139e-05 -8.741306562e-02 2.088358120e-01 1.130868043e-02 1.954400302e-03 1.453649804e-03 1.000719063e+00 1.821948331e-03
 1.056e-01  5.278e-05 -1.739094312e-01 2.080449914e-01 1.140741157e-02 1.987640001e-03 1.488311247e-03 1.000738077e+00 1.480589951e-03
 1.083e-01  5.417e-05 -2.590820294e-01 2.079950857e-01 1.147070400e-02 2.007409871e-03 1.514348886e-03 1.000752422e+00 1.209146005e-03
 1.111e-01  5.556e-05 -3.422825417e-01 2.073030860e-01 1.149799228e-02 2.013459217e-03 1.531625751e-03 1.000761887e+00 1.036255670e-03
 1.139e-01  5.695e-05 -4.228776605e-01 2.058738894e-01 1.148903523e-02 2.005803114e-03 1.540183630e-03 1.000766355e+00 9.897530813e-04
 1.167e-01  5.834e-05 -5.002539104e-01 2.037178615e-01 1.144387310e-02 1.984719811e-03 1.540237429e-03 1.000765806e+00 1.095675236e-03
 1.195e-01  5.973e-05 -5.738223172e-01 2.008509426e-01 1.136280126e-02 1.950742680e-03 1.532166417e-03 1.000760315e+00 1.377310103e-03
 1.222e-01  6.112e-05 -6.430228913e-01 1.972945233e-01 1.124640745e-02 1.904647779e-03 1.516503349e-03 1.000750052e+00 1.854310967e-03
 1.250e-01  6.250e-05 -7.073288904e-01 1.930752775e-01 1.109557943e-02 1.847439206e-03 1.493923158e-03 1.000735280e+00 2.541895474e-03
 1.278e-01  6.389e-05 -7.662508288e-01 1.882249537e-01 1.091140064e-02 1.780317534e-03 1.465215544e-03 1.000716345e+00 3.450117163e-03
 1.306e-01  6.528e-05 -8.193402032e-01 1.827801429e-01 1.069524272e-02 1.704646744e-03 1.431261813e-03 1.000693667e+00 4.583342229e-03
 1.333e-01  6.667e-05 -8.661929068e-01 1.767819949e-01 1.044872850e-02 1.621910036e-03 1.392997734e-03 1.000667725e+00 5.939784852e-03
 1.361e-01  6.806e-05 -9.064523052e-01 1.702758826e-01 1.017365230e-02 1.533649191e-03 1.351361725e-03 1.000639028e+00 7.511206255e-03
 1.389e-01  6.945e-05 -9.398119511e-01 1.633110727e-01 9.871995347e-03 1.441421832e-03 1.307264707e-03 1.000608108e+00 9.282845387e-03
 1.417e-01  7.084e-05 -9.660179168e-01 1.559403867e-01 9.545959457e-03 1.346741342e-03 1.261545724e-03 1.000575488e+00 1.123359615e-02
 1.445e-01  7.223e-05 -9.848707274e-01 1.482197609e-01 9.197924230e-03 1.251090136e-03 1.214998795e-03 1.000541701e+00 1.333648580e-02
 1.472e-01  7.362e-05 -9.962268784e-01 1.402077645e-01 8.830491928e-03 1.155926810e-03 1.168399567e-03 1.000507293e+00 1.555959328e-02
 1.500e-01  7.501e-05 -9.999999289e-01 1.319651506e-01 8.446521917e-03 1.062694684e-03 1.122530455e-03 1.000472835e+00 1.786696939e-02
 1.528e-01  7.639e-05 -9.961611593e-01 1.235544450e-01 8.048981451e-03 9.727820657e-04 1.078157133e-03 1.000438903e+00 2.021951017e-02
 1.556e-01  7.778e-05 -9.847397893e-01 1.150395052e-01 7.640979953e-03 8.873737957e-04 1.035885659e-03 1.000406011e+00 2.257535477e-02
 1.583e-01  7.917e-05 -9.658227566e-01 1.064850261e-01 7.225517990e-03 8.073716337e-04 9.960843290e-04 1.000374560e+00 2.489033118e-02
 1.611e-01  8.056e-05 -9.395540542e-01 9.795604646e-02 6.805631588e-03 7.333647136e-04 9.588590587e-04 1.000344832e+00 2.711866161e-02
 1.639e-01  8.195e-05 -9.061336347e-01 8.951741080e-02 6.384387137e-03 6.657001587e-04 9.241405307e-04 1.000317020e+00 2.921457908e-02
 1.667e-01  8.334e-05 -8.658158883e-01 8.123326655e-02 5.964851177e-03 6.045237190e-04 8.917417870e-04 1.000291247e+00 3.113429013e-02
 1.695e-01  8.473e-05 -8.189077066e-01 7.316653936e-02 5.550171160e-03 5.499031969e-04 8.614927002e-04 1.000267627e+00 3.283772155e-02
 1.722e-01  8.612e-05 -7.657661461e-01 6.537847692e-02 5.143546953e-03 5.018242616e-04 8.332388371e-04 1.000246259e+00 3.428958580e-02
 1.750e-01  8.751e-05 -7.067957110e-01 5.792820144e-02 4.748181585e-03 4.601958156e-04 8.068415955e-04 1.000227221e+00 3.545994896e-02
 1.778e-01  8.890e-05 -6.424452736e-01 5.087232910e-02 4.367117370e-03 4.247209886e-04 7.820402188e-04 1.000210505e+00 3.632447236e-02
 1.806e-01  9.028e-05 -5.732046579e-01 4.426453313e-02 4.003189331e-03 3.948956280e-04 7.584387755e-04 1.000196005e+00 3.686447190e-02
 1.833e-01  9.167e-05 -4.996009111e-01 3.815509570e-02 3.659010000e-03 3.700257400e-04 7.355177351e-04 1.000183522e+00 3.706751118e-02
 1.861e-01  9.306e-05 -4.221942917e-01 3.259046863e-02 3.337140011e-03 3.492932600e-04 7.126957879e-04 1.000172794e+00 3.692801556e-02
 1.889e-01  9.445e-05 -3.415740049e-01 2.761294530e-02 3.039910756e-03 3.318342558e-04 6.894045491e-04 1.000163525e+00 3.644800430e-02
 1.917e-01  9.584e-05 -2.583537181e-01 2.326036922e-02 2.769526501e-03 3.168009086e-04 6.651407931e-04 1.000155415e+00 3.563718312e-02
 1.945e-01  9.723e-05 -1.731668891e-01 1.956582060e-02 2.527941206e-03 3.034171715e-04 6.395087011e-04 1.000148183e+00 3.451248939e-02
 1.972e-01  9.862e-05 -8.666194474e-02 1.655736002e-02 2.316932257e-03 2.910190045e-04 6.122485969e-04 1.000141579e+00 3.309772248e-02
 2.000e-01  1.000e-04 5.026548034e-04 1.885689219e-02 2.138085235e-03 2.790516204e-04 5.832206786e-04 1.000135385e+00 3.142277624e-02
 2.028e-01  1.014e-04 8.766342823e-02 2.043004868e-02 1.992678022e-03 2.670808733e-04 5.524026710e-04 1.000129415e+00 2.952268082e-02
 2.056e-01  1.028e-04 1.741569234e-01 2.126490447e-02 1.881791788e-03 2.548038447e-04 5.198886427e-04 1.000123523e+00 2.743664565e-02
 2.084e-01  1.042e-04 2.593247672e-01 2.135514497e-02 1.806180364e-03 2.420627196e-04 4.858922905e-04 1.000117604e+00 2.520701046e-02
 2.111e-01  1.056e-04 3.425186774e-01 2.201017392e-02 1.766361535e-03 2.288529688e-04 4.507458663e-04 1.000111604e+00 2.287812072e-02
 2.139e-01  1.070e-04 4.231053967e-01 2.340545867e-02 1.762638672e-03 2.153264701e-04 4.148957699e-04 1.000105522e+00 2.049517793e-02
 2.167e-01  1.083e-04 5.004715137e-01 2.553035333e-02 1.795077581e-03 2.017895701e-04 3.788947989e-04 1.000099412e+00 1.810307430e-02
 2.195e-01  1.097e-04 5.740281311e-01 2.836865944e-02 1.863437099e-03 1.886944006e-04 3.433895561e-04 1.000093381e+00 1.574525262e-02
 2.222e-01  1.111e-04 6.432153493e-01 3.189874915e-02 1.967239166e-03 1.766234925e-04 3.091029392e-04 1.000087588e+00 1.346260198e-02
 2.250e-01  1.125e-04 7.075065276e-01 3.609373470e-02 2.105726832e-03 1.662681242e-04 2.768124456e-04 1.000082236e+00 1.129244694e-02
 2.278e-01  1.139e-04 7.664122929e-01 4.092167382e-02 2.277838283e-03 1.583994040e-04 2.473229488e-04 1.000077566e+00 9.267633128e-03
 2.306e-01  1.153e-04 8.194842652e-01 4.634580994e-02 2.482229545e-03 1.538346744e-04 2.214365383e-04 1.000073841e+00 7.415759627e-03
 2.334e-01  1.167e-04 8.663184702e-01 5.232486561e-02 2.717242960e-03 1.534136606e-04 1.999349715e-04 1.000071345e+00 5.758649847e-03
 2.361e-01  1.181e-04 9.065584142e-01 5.881335351e-02 2.981028866e-03 1.579971701e-04 1.835858540e-04 1.000070384e+00 4.311969639e-03
 2.389e-01  1.195e-04 9.398977980e-01 6.576189460e-02 3.271529328e-03 1.684367707e-04 1.731209955e-04 1.000071276e+00 3.085062661e-03
 2.417e-01  1.208e-04 9.660828482e-01 7.311758436e-02 3.586358108e-03 1.855469154e-04 1.692186548e-04 1.000074348e+00 2.080996427e-03
 2.445e-01  1.222e-04 9.849142489e-01 8.082441222e-02 3.923104192e-03 2.100717191e-04 1.724812248e-04 1.000079914e+00 1.296703960e-03
 2.472e-01  1.236e-04 9.962486589e-01 8.882368547e-02 4.279248304e-03 2.426123385e-04 1.833732653e-04 1.000088253e+00 7.232741039e-04
 2.500e-01  1.250e-04 9.999998026e-01 9.705449615e-02 4.652059327e-03 2.835509000e-04 2.021550922e-04 1.000099564e+00 3.463837760e-04
 2.528e-01  1.264e-04 9.961391270e-01 1.054541319e-01 5.038681589e-03 3.329983801e-04 2.288356762e-04 1.000113948e+00 1.469331622e-04
 2.556e-01  1.278e-04 9.846960189e-01 1.139586451e-01 5.436129193e-03 3.908489020e-04 2.632394278e-04 1.000131431e+00 1.018927164e-04
 2.584e-01  1.292e-04 9.657575812e-01 1.225033644e-01 5.841277530e-03 4.568436621e-04 3.050791970e-04 1.000151998e+00 1.852970016e-04
 2.611e-01  1.306e-04 9.394679699e-01 1.310233163e-01 6.250917844e-03 5.306288487e-04 3.540199375e-04 1.000175619e+00 3.693383075e-04
 2.639e-01  1.320e-04 9.060272967e-01 1.394536522e-01 6.661818468e-03 6.117357376e-04 4.096622780e-04 1.000202236e+00 6.254005282e-04
 2.667e-01  1.333e-04 8.656901061e-01 1.477301920e-01 7.070815661e-03 6.994759856e-04 4.714420973e-04 1.000231707e+00 9.250676610e-04
 2.695e-01  1.347e-04 8.187634376e-01 1.557899001e-01 7.474812475e-03 7.928599846e-04 5.385501187e-04 1.000263763e+00 1.241075193e-03
 2.722e-01  1.361e-04 7.656044885e-01 1.635713669e-01 7.870757314e-03 8.905969380e-04 6.099331873e-04 1.000298001e+00 1.548183097e-03
 2.750e-01  1.375e-04 7.066178952e-01 1.710152927e-01 8.255628171e-03 9.911643121e-04 6.843562250e-04 1.000333913e+00 1.824114808e-03
 2.778e-01  1.389e-04 6.422526532e-01 1.780650382e-01 8.626462642e-03 1.092917677e-03 7.605147490e-04 1.000370937e+00 2.050450886e-03
 2.806e-01  1.403e-04 5.729986990e-01 1.846670080e-01 8.980375922e-03 1.194217196e-03 8.371517103e-04 1.000408512e+00 2.213301014e-03
 2.834e-01  1.417e-04 4.993831815e-01 1.907710055e-01 9.314582715e-03 1.293440607e-03 9.130592048e-04 1.000446077e+00 2.303757490e-03
 2.861e-01  1.431e-04 4.219664487e-01 1.963305822e-01 9.626467829e-03 1.389039250e-03 9.871209985e-04 1.000483092e+00 2.318150394e-03
 2.889e-01  1.445e-04 3.413377829e-01 2.013034200e-01 9.913585926e-03 1.479487072e-03 1.058253855e-03 1.000519004e+00 2.258122518e-03
 2.917e-01  1.458e-04 2.581109150e-01 2.056516568e-01 1.017371853e-02 1.563281710e-03 1.125396167e-03 1.000553249e+00 2.130573302e-03
 2.945e-01  1.472e-04 1.729193531e-01 2.093421781e-01 1.040484920e-02 1.638989466e-03 1.187541503e-03 1.000585262e+00 1.947390456e-03
 2.972e-01  1.486e-04 8.641156014e-02 2.123468612e-01 1.060519127e-02 1.705290417e-03 1.243770397e-03 1.000614501e+00 1.725028056e-03
 3.000e-01  1.500e-04 -7.539821654e-04 2.100509172e-01 1.077321237e-02 1.761015768e-03 1.293278211e-03 1.000640463e+00 1.483948037e-03
 3.028e-01  1.514e-04 -8.791378530e-02 2.084812055e-01 1.090761004e-02 1.805184848e-03 1.335400603e-03 1.000662697e+00 1.247923273e-03
 3.056e-01  1.528e-04 -1.744044045e-01 2.076496846e-01 1.100735477e-02 1.837039544e-03 1.369635694e-03 1.000680820e+00 1.043190252e-03
 3.084e-01  1.542e-04 -2.595674885e-01 2.075626918e-01 1.107160477e-02 1.856067572e-03 1.395657733e-03 1.000694534e+00 8.974997805e-04
 3.111e-01  1.556e-04 -3.427547914e-01 2.069044877e-01 1.109982926e-02 1.862013765e-03 1.413320855e-03 1.000703625e+00 8.391026069e-04
 3.139e-01  1.570e-04 -4.233331062e-01 2.055060886e-01 1.109177300e-02 1.854884413e-03 1.422657683e-03 1.000707973e+00 8.957046284e-04
 3.167e-01  1.583e-04 -5.006890853e-01 2.033781278e-01 1.104749777e-02 1.834944684e-03 1.423873178e-03 1.000707552e+00 1.093430334e-03
 3.195e-01  1.597e-04 -5.742339088e-01 2.005367894e-01 1.096727446e-02 1.802710678e-03 1.417335580e-03 1.000702429e+00 1.455830463e-03
 3.222e-01  1.611e-04 -6.434077667e-01 1.970036860e-01 1.085169651e-02 1.758936598e-03 1.403564718e-03 1.000692766e+00 2.002958929e-03
 3.250e-01  1.625e-04 -7.076841200e-01 1.928056937e-01 1.070161528e-02 1.704600160e-03 1.383220267e-03 1.000678817e+00 2.750538949e-03
 3.278e-01  1.639e-04 -7.665737086e-01 1.879747447e-01 1.051817808e-02 1.640872118e-03 1.357075291e-03 1.000660915e+00 3.709214339e-03
 3.306e-01  1.653e-04 -8.196282755e-01 1.825475965e-01 1.030274615e-02 1.569084496e-03 1.325993948e-03 1.000639470e+00 4.884009680e-03
 3.334e-01  1.667e-04 -8.664439789e-01 1.765655502e-01 1.005691043e-02 1.490685446e-03 1.290893064e-03 1.000614945e+00 6.273852365e-03
 3.361e-01  1.681e-04 -9.066644659e-01 1.700741150e-01 9.782517486e-03 1.407178388e-03 1.252689769e-03 1.000587839e+00 7.871256734e-03
 3.389e-01  1.695e-04 -9.399835855e-01 1.631226878e-01 9.481567691e-03 1.320084773e-03 1.212276594e-03 1.000558667e+00 9.662220227e-03
 3.417e-01  1.708e-04 -9.661477186e-01 1.557642077e-01 9.156238046e-03 1.230879744e-03 1.170472440e-03 1.000527941e+00 1.162637330e-02
 3.445e-01  1.722e-04 -9.849577083e-01 1.480547149e-01 8.808887428e-03 1.141002052e-03 1.128045760e-03 1.000496176e+00 1.373742482e-02
 3.473e-01  1.736e-04 -9.962703765e-01 1.400528741e-01 8.442130709e-03 1.051860712e-03 1.085740367e-03 1.000463901e+00 1.596403071e-02
 3.500e-01  1.750e-04 -9.999996131e-01 1.318195270e-01 8.058779807e-03 9.648429944e-04 1.044300511e-03 1.000431664e+00 1.827073546e-02
 3.528e-01  1.764e-04 -9.961170319e-01 1.234172783e-01 7.661831355e-03 8.812828027e-04 1.004455212e-03 1.000400022e+00 2.061888907e-02
 3.556e-01  1.778e-04 -9.846521863e-01 1.149100562e-01 7.254312988e-03 8.023139690e-04 9.667777365e-04 1.000369468e+00 2.296715027e-02
 3.584e-01  1.792e-04 -9.656923448e-01 1.063626222e-01 6.839286666e-03 7.287972846e-04 9.316138229e-04 1.000340390e+00 2.527194914e-02
 3.611e-01  1.806e-04 -9.393818262e-01 9.784007502e-02 6.419848752e-03 6.612839801e-04 8.990497110e-04 1.000313057e+00 2.748813095e-02
 3.639e-01  1.820e-04 -9.059209015e-01 8.940730768e-02 5.999115223e-03 6.000792193e-04 8.689916049e-04 1.000287646e+00 2.957046944e-02
 3.667e-01  1.833e-04 -8.655642692e-01 8.112851348e-02 5.580139869e-03 5.452778030e-04 8.412176928e-04 1.000264262e+00 3.147555910e-02
 3.695e-01  1.847e-04 -8.186191168e-01 7.306666689e-02 5.166020760e-03 4.968910606e-04 8.155154675e-04 1.000242996e+00 3.316351130e-02
 3.723e-01  1.861e-04 -7.654427825e-01 6.528305891e-02 4.759956651e-03 4.548465839e-04 7.916852620e-04 1.000223925e+00 3.459911901e-02
 3.750e-01  1.875e-04 -7.064400348e-01 5.783684935e-02 4.365051202e-03 4.190023599e-04 7.695500944e-04 1.000207106e+00 3.575256645e-02
 3.778e-01  1.889e-04 -6.420599922e-01 5.078469148e-02 3.984403935e-03 3.890229226e-04 7.488228037e-04 1.000192517e+00 3.659972874e-02
 3.806e-01  1.903e-04 -5.727927040e-01 4.418029103e-02 3.620888828e-03 3.643726791e-04 7.290873726e-04 1.000180041e+00 3.712220308e-02
 3.834e-01  1.917e-04 -4.991654204e-01 3.807395601e-02 3.277218893e-03 3.443311982e-04 7.098083400e-04 1.000169469e+00 3.730786302e-02
 3.861e-01  1.931e-04 -4.217385790e-01 3.251216200e-02 2.955899772e-03 3.280503310e-04 6.903838340e-04 1.000160527e+00 3.715139206e-02
 3.889e-01  1.945e-04 -3.411015392e-01 2.753722476e-02 2.659308624e-03 3.146347589e-04 6.702219368e-04 1.000152907e+00 3.665496467e-02
 3.917e-01  1.958e-04 -2.578680956e-01 2.318700946e-02 2.389514765e-03 3.032074076e-04 6.487962527e-04 1.000146298e+00 3.582835701e-02
 3.945e-01  1.972e-04 -1.726718063e-01 1.949461833e-02 2.148581215e-03 2.929641475e-04 6.256874596e-04 1.000140404e+00 3.468852531e-02
 3.973e-01  1.986e-04 -8.616117009e-02 1.648813054e-02 1.938316153e-03 2.832172468e-04 6.006153795e-04 1.000134968e+00 3.325926276e-02
 4.000e-01  2.000e-04 1.005309480e-03 1.878585764e-02 1.760173887e-03 2.733931818e-04 5.734235495e-04 1.000129762e+00 3.157045766e-02
 4.028e-01  2.014e-04 8.816413681e-02 2.035736105e-02 1.615480148e-03 2.630433198e-04 5.440761228e-04 1.000124595e+00 2.965714249e-02
 4.056e-01  2.028e-04 1.746518745e-01 2.119070136e-02 1.505212146e-03 2.518551151e-04 5.126572480e-04 1.000119313e+00 2.755853363e-02
 4.084e-01  2.042e-04 2.598101935e-01 2.127955117e-02 1.430106663e-03 2.396652076e-04 4.793736447e-04 1.000113809e+00 2.531698423e-02
 4.111e-01  2.056e-04 3.429908838e-01 2.193585731e-02 1.390698597e-03 2.264677249e-04 4.445536128e-04 1.000108028e+00 2.297685050e-02
 4.139e-01  2.070e-04 4.235607890e-01 2.333231576e-02 1.387309170e-03 2.124172035e-04 4.086424194e-04 1.000101967e+00 2.058333749e-02
 4.167e-01  2.083e-04 5.009066254e-01 2.545828968e-02 1.420035161e-03 1.978265088e-04 3.721944402e-04 1.000095680e+00 1.818133293e-02
 4.195e-01  2.097e-04 5.744396503e-01 2.829758911e-02 1.488611192e-03 1.831581177e-04 3.358605403e-04 1.000089279e+00 1.581426415e-02
 4.223e-01  2.111e-04 6.436001435e-01 3.182859349e-02 1.592592456e-03 1.690087182e-04 3.003706100e-04 1.000082925e+00 1.352299458e-02
 4.250e-01  2.125e-04 7.078616678e-01 3.602442162e-02 1.731348865e-03 1.560878162e-04 2.665122323e-04 1.000076827e+00 1.134482007e-02
 4.278e-01  2.139e-04 7.667350759e-01 4.085313748e-02 1.903744519e-03 1.451886818e-04 2.351033783e-04 1.000071231e+00 9.312557769e-03
 4.306e-01  2.153e-04 8.197722340e-01 4.627798994e-02 2.108330098e-03 1.371545337e-04 2.069621420e-04 1.000066410e+00 7.453782279e-03
 4.334e-01  2.167e-04 8.665694328e-01 5.225770627e-02 2.343529287e-03 1.328558364e-04 1.828905907e-04 1.000062657e+00 5.790304023e-03
 4.361e-01  2.181e-04 9.067704604e-01 5.874680044e-02 2.607650042e-03 1.331859678e-04 1.636778811e-04 1.000060289e+00 4.337787455e-03
 4.389e-01  2.195e-04 9.400693137e-01 6.569589603e-02 2.898460245e-03 1.390308958e-04 1.500788619e-04 1.000059638e+00 3.105576201e-03
 4.417e-01  2.209e-04 9.662125279e-01 7.305209131e-02 3.213600310e-03 1.512424930e-04 1.427972138e-04 1.000061039e+00 2.096726617e-03
 4.445e-01  2.222e-04 9.850011055e-01 8.075937730e-02 3.550630467e-03 1.706008886e-04 1.424588516e-04 1.000064823e+00 1.308142985e-03
 4.473e-01  2.236e-04 9.962920312e-01 8.875906338e-02 3.907020417e-03 1.977452212e-04 1.495534393e-04 1.000071278e+00 7.308660838e-04
 4.500e-01  2.250e-04 9.999993604e-01 9.699024533e-02 4.280090465e-03 2.330998958e-04 1.643701040e-04 1.000080620e+00 3.505176781e-04
 4.528e-01  2.264e-04 9.960948738e-01 1.053902162e-01 4.667017737e-03 2.768191780e-04 1.869476032e-04 1.000092964e+00 1.479548472e-04
 4.556e-01  2.278e-04 9.846082915e-01 1.138950332e-01 5.064760358e-03 3.288438056e-04 2.171433067e-04 1.000108353e+00 1.001286747e-04
 4.584e-01  2.292e-04 9.656270474e-01 1.224400275e-01 5.470216416e-03 3.889631928e-04 2.547048991e-04 1.000126789e+00 1.810691215e-04
 4.611e-01  2.306e-04 9.392956232e-01 1.309602270e-01 5.880151470e-03 4.568736623e-04 2.993348186e-04 1.000148261e+00 3.629588931e-04
 4.639e-01  2.320e-04 9.058144490e-01 1.393907830e-01 6.291343635e-03 5.321520375e-04 3.506671631e-04 1.000172728e+00 6.171526121e-04
 4.667e-01  2.334e-04 8.654383776e-01 1.476675137e-01 6.700644759e-03 6.141564798e-04 4.081723898e-04 1.000200067e+00 9.151919972e-04
 4.695e-01  2.347e-04 8.184747444e-01 1.557273847e-01 7.104968260e-03 7.019391269e-04 4.710717794e-04 1.000230021e+00 1.229771546e-03
 4.723e-01  2.361e-04 7.652810281e-01 1.635089893e-01 7.501259386e-03 7.942474479e-04 5.383394199e-04 1.000262204e+00 1.535632050e-03
 4.750e-01  2.375e-04 7.062621298e-01 1.709530290e-01 7.886494104e-03 8.895968859e-04 6.087673908e-04 1.000296121e+00 1.810496176e-03
 4.778e-01  2.389e-04 6.418672906e-01 1.780028670e-01 8.257692927e-03 9.863855475e-04 6.810836718e-04 1.000331225e+00 2.035952213e-03
 4.806e-01  2.403e-04 5.725866728e-01 1.846049126e-01 8.611957702e-03 1.083014738e-03 7.540634453e-04 1.000366972e+00 2.198113936e-03
 4.834e-01  2.417e-04 4.989476277e-01 1.907089732e-01 8.946509067e-03 1.177901516e-03 8.265303835e-04 1.000402817e+00 2.288066999e-03
 4.862e-01  2.431e-04 4.215106828e-01 1.962686009e-01 9.258728265e-03 1.269534557e-03 8.973990310e-04 1.000438235e+00 2.302121805e-03
 4.889e-01  2.445e-04 3.408652740e-01 2.012414780e-01 9.546181091e-03 1.356420755e-03 9.656134685e-04 1.000472688e+00 2.241897639e-03
 4.917e-01  2.459e-04 2.576252599e-01 2.055897423e-01 9.806641580e-03 1.437086296e-03 1.030136014e-03 1.000505621e+00 2.114277005e-03
